polymer,concentration,mean_particle_area,max_particle_area,total_particle_area,particle_density,particle_count,mean_circularity,green_std,red_std,blue_std,S1,S2,S3,S4
NYLON,1.8509,2538.8484,78781.5646,157342.4378,0.1266,63.5683,0.3932,22.8417,62.3653,3.4473,645.8806,518.4277,448.1303,347.5895
PVC,3.7865,338.3857,1629.1837,11179.0676,0.0393,35.7897,0.5145,8.5811,29.9371,2.0633,725.2252,628.6662,464.7729,316.9177
PVC,3.111,127.4456,522.9361,3937.2696,0.0116,28.9579,0.5804,5.7767,19.7267,1.6552,596.22,508.8519,422.3107,327.577
PVC,0.2931,79.2432,237.9294,1559.8992,0.0051,19.3408,0.6165,4.2468,11.271,1.0815,15.456,68.2853,27.4814,0.0
PVC,1.3007,426.6892,1433.9114,1858.543,0.0057,3.9685,0.4774,3.9659,5.8414,0.97,355.4071,318.9804,258.644,215.1464
PVC,1.4754,101.1309,307.1893,1819.2828,0.0058,18.3107,0.5417,3.2061,12.5016,1.3106,337.2481,280.3514,180.8715,145.1731
PVC,5.8447,110.1189,294.3651,3177.4685,0.0101,30.7953,0.5822,4.4044,16.9856,2.2889,782.1332,612.9538,517.7489,342.9587
PVC,0.6233,881.5722,10927.7086,77414.5542,0.0618,82.6458,0.4546,16.2484,47.7462,3.234,317.8937,214.8959,149.4414,178.3922
PVC,0.5493,281.7146,2176.8521,13924.6184,0.0495,53.9541,0.4956,11.3979,33.2193,3.7092,193.1657,135.1941,120.1083,103.3331
NYLON,0.4522,4307.757,17130.5314,57520.2773,0.0457,13.6634,0.4355,14.3086,43.9003,2.2504,283.4845,266.7863,178.772,171.5611
NYLON,4.2247,938.0993,8949.4054,23810.1121,0.0599,27.0182,0.5289,18.3775,46.9433,4.7011,697.5027,582.2809,445.1362,320.3809
PVC,1.0166,967.1507,10662.2329,34772.359,0.0292,34.6545,0.4845,11.722,35.4955,2.5025,371.2366,341.88,283.2521,226.5508
NYLON,3.2344,411.76,3146.9554,8055.2022,0.0217,19.0398,0.5427,8.6124,33.7657,1.4663,506.805,449.9507,355.6979,239.259
NYLON,1.1651,1245.7551,5304.7556,15586.5872,0.036,12.4473,0.42,12.4402,34.403,1.8534,320.6701,263.2365,268.421,194.1567
NYLON,2.3443,764.0057,4270.6979,16358.3667,0.0386,20.6346,0.4293,17.6227,41.1905,4.4666,461.3927,451.5836,325.8174,267.3917
PVC,3.4263,162.5825,456.7801,2639.2892,0.0093,16.8171,0.6001,3.1718,14.5505,2.93,651.5255,462.4412,425.3145,257.8684
PVC,0.2785,125.7448,1243.4363,4987.6129,0.0162,37.6252,0.6587,5.4494,23.7872,3.4263,108.5054,91.558,85.5487,26.7913
PVC,0.1004,511.1753,13490.2518,16804.2342,0.056,33.4874,0.4936,4.8273,11.0171,1.395,63.3614,56.981,10.3494,57.6574
NYLON,2.5706,387.8069,2290.682,18891.7459,0.0453,48.5588,0.4078,9.5247,23.6934,2.1056,509.7057,400.9515,363.8974,356.9284
PVC,1.9539,182.7956,1974.7572,12328.6665,0.04,68.8978,0.5675,9.4273,38.9418,2.6747,454.3012,463.724,308.2784,247.1139
PVC,6.2567,79.9644,233.5011,2383.9139,0.0085,31.6047,0.5832,3.2667,14.2898,1.7559,721.7959,543.2884,468.8196,357.7494
PVC,0.2991,999.6549,7233.5504,27384.048,0.0222,28.8041,0.4703,10.5084,30.8121,1.944,279.3394,198.5248,127.2829,152.415
NYLON,3.6148,336.0454,1673.4076,3286.6486,0.0085,8.6437,0.5288,5.6833,21.4138,1.0058,557.2276,424.4592,363.8562,256.9061
PVC,1.7042,311.9082,18993.0726,27791.5023,0.0886,87.0742,0.3253,6.6429,16.3213,1.4573,531.2649,364.3889,282.0109,297.4104
NYLON,0.6118,375.3421,1546.9095,3748.4669,0.0118,10.2738,0.451,7.2743,17.62,1.7475,110.9158,103.3698,91.519,49.1726
NYLON,6.8476,2750.113,12523.4015,74038.6548,0.0622,27.024,0.4006,20.8222,49.2903,7.7275,797.8422,695.8947,552.7231,497.5932
NYLON,1.4452,1938.4726,10973.83,36846.4688,0.0308,19.2922,0.4215,12.0438,34.6364,1.352,380.4937,307.8811,287.4382,260.9937
NYLON,0.4412,295.825,1316.4614,8518.263,0.021,28.6077,0.5433,10.7695,24.0054,3.7631,110.5461,86.413,104.2051,61.3087
PVC,1.2072,80.2583,237.4047,1597.6016,0.0049,18.9088,0.6464,4.0515,11.3567,1.0494,344.6947,254.8568,307.3835,146.0386
PVC,8.3406,103.9398,444.3318,1032.612,0.0035,9.6894,0.5652,2.5784,9.4658,0.8528,704.9559,575.0789,504.0177,380.6929
NYLON,0.7661,934.4689,6824.4888,14051.6737,0.0332,14.7315,0.451,11.8083,36.3014,2.8973,190.0243,188.3362,160.6638,96.6972
PVC,0.8636,125.9076,490.5768,2936.0479,0.0094,22.965,0.6487,3.7186,19.5261,2.3292,220.3414,249.8285,184.4231,188.7667
PVC,1.4651,1511.8984,34694.4274,63741.3015,0.23,45.6251,0.4136,7.6385,12.1733,1.4011,607.4934,576.4348,485.8167,407.0711
PVC,0.2638,204.1245,462.6957,4139.686,0.0148,21.1638,0.5918,7.0764,23.7598,4.292,70.779,99.0868,114.4818,63.458
PVC,0.6002,189.1728,578.8753,1859.2424,0.0059,10.0321,0.5781,3.7682,12.8332,1.8453,184.7656,139.4028,82.1489,101.7244
NYLON,0.4926,982.9301,15616.0967,46920.7467,0.0359,47.7638,0.4068,11.8069,37.9606,1.435,186.7274,150.9458,83.581,94.1955
PVC,3.9228,247.3025,1788.7035,11581.9507,0.0348,44.5698,0.4783,10.9122,31.3948,3.5034,666.1516,468.5229,504.8566,290.1428
NYLON,3.9004,472.3705,2478.0416,3192.7433,0.0109,6.7535,0.3681,6.7057,16.5248,1.6699,550.8772,452.5849,407.9645,194.6575
NYLON,0.5783,603.4379,4180.5759,25949.6475,0.0609,42.2096,0.3584,15.8247,38.2366,4.4307,239.1216,141.5595,91.2138,71.9186
NYLON,0.1255,353.5367,7108.6421,25082.0696,0.0584,69.0418,0.4832,12.8549,33.0244,2.9974,69.928,59.2193,42.8017,35.549
NYLON,0.4685,1834.5394,47437.9746,99231.9132,0.0772,52.4813,0.4032,15.1244,41.5938,2.1414,353.5319,210.1084,164.4423,184.4189
NYLON,2.1833,668.2525,8897.0441,12558.8007,0.0294,18.7002,0.5119,12.6331,33.6099,2.067,493.4864,437.019,296.5976,304.3016
NYLON,0.1231,2388.5791,14724.7926,24672.3008,0.053,9.9121,0.2824,10.2005,38.0801,1.5893,114.2643,89.1055,86.3305,83.364
NYLON,0.1033,850.36,2135.8481,9853.4019,0.0226,12.3714,0.4769,8.115,27.1127,2.2685,33.1374,24.7173,0.0,40.4617
NYLON,0.1204,2217.6858,14940.1688,84882.6027,0.067,35.9558,0.4184,18.626,51.267,3.1272,178.1638,142.8674,156.9516,129.8839
NYLON,8.3982,708.8505,2671.3375,6864.8847,0.0193,9.9056,0.4923,8.0414,30.7894,1.3857,651.3026,572.9106,515.9914,350.1776
PVC,0.3165,92.7514,217.5945,1030.6835,0.0032,10.8653,0.5165,2.717,8.834,1.3101,59.3716,34.7075,47.6436,44.2177
PVC,1.4046,342.3705,1255.7116,9609.992,0.0281,27.6458,0.505,6.4511,26.4825,1.5844,414.2795,333.2039,386.7325,204.9337
NYLON,0.179,2207.5444,24060.4903,118721.7498,0.091,52.1428,0.4482,18.8725,48.7733,2.6955,194.2352,297.0825,231.5466,118.459
PVC,2.0343,123.3976,531.1567,4334.1294,0.0147,35.9165,0.5567,5.2817,20.7142,1.6178,451.0705,380.8025,324.6538,205.2815
NYLON,0.2334,496.7046,3414.14,10967.4924,0.0244,21.7559,0.4835,10.1729,25.6998,1.6584,87.2246,53.4535,62.5866,7.0836
PVC,1.4953,180.3198,573.5371,1033.6978,0.0036,5.8281,0.5753,2.9063,9.2962,1.0476,349.2345,283.1833,229.0416,204.7673
NYLON,0.147,277.9046,1559.329,15096.8627,0.0501,55.5299,0.5289,13.5365,33.4394,2.9376,68.2087,21.0394,29.4406,49.6609
PVC,1.4273,835.4921,46337.2777,52483.0256,0.1825,71.4742,0.407,7.4073,16.8487,1.5131,623.6543,489.3414,381.328,318.7087
PVC,0.4351,77.9012,338.6338,3865.4766,0.0134,53.2884,0.56,4.8131,16.8368,1.6126,115.7583,145.6918,128.1618,94.7789
NYLON,9.5708,754.6884,10449.5431,16214.0776,0.0369,21.1536,0.5509,11.6886,30.3279,1.6538,782.0364,676.4514,602.0304,385.6167
PVC,0.1086,96.232,187.3192,570.6811,0.0019,5.8731,0.5872,3.3473,8.2458,1.0727,0.9725,0.0,35.6058,4.6022
NYLON,0.3571,1230.5341,2216.6982,4992.0312,0.0109,3.9659,0.4722,6.644,23.8613,1.3079,99.6232,68.816,88.8996,46.853
PVC,0.1229,233.6764,8189.3323,17588.3511,0.0558,71.8022,0.4202,6.4833,18.2427,1.4965,92.1497,49.8404,32.9581,38.911
NYLON,0.57,337.133,1593.4989,3486.6626,0.0114,9.9931,0.4071,6.7404,18.4067,1.8047,99.1538,100.18,84.4262,38.7728
PVC,3.2166,79.8758,113.1549,404.9736,0.0013,4.8702,0.6871,2.1623,8.2239,1.2818,542.3813,571.7784,442.1366,291.868
NYLON,5.7492,410.2975,4188.4472,10557.0115,0.0238,24.2859,0.4412,7.2496,16.4464,1.3123,680.8171,567.4827,513.3209,399.7244
PVC,0.2505,130.0126,1220.5846,4950.3457,0.0156,41.2984,0.6408,5.0754,23.6871,3.5237,125.5265,82.3031,73.7492,101.4354
PVC,3.1582,140.7225,478.9606,4710.9336,0.0143,31.5546,0.5302,5.1797,20.2587,1.6217,716.5356,536.8202,472.4129,301.3362
NYLON,0.4088,450.0979,3294.8562,9536.7264,0.0229,20.6149,0.4231,13.4612,28.4561,2.7139,97.6029,74.7038,67.9127,111.4235
PVC,1.2475,50.1284,125.8359,850.5787,0.0029,17.6613,0.5857,1.3605,6.6754,0.7155,304.2538,249.1262,175.9091,121.8889
PVC,0.3223,369.2738,672.1582,1562.3266,0.0046,4.1492,0.4784,4.0669,12.8073,1.7965,98.6906,51.9397,74.045,51.2322
NYLON,1.9642,836.3832,2128.2396,9821.5397,0.0226,11.7819,0.4928,7.8362,27.1484,2.336,419.7827,327.5172,273.3446,255.36
PVC,1.4423,130.611,466.2404,1628.4966,0.0052,13.5028,0.5939,3.5221,10.6313,1.0675,404.863,314.7727,307.2341,294.8538
NYLON,1.8875,2146.5012,19866.9942,31304.6325,0.0733,15.5827,0.4218,14.4343,52.1739,1.7812,455.0082,438.7091,372.3743,277.0369
NYLON,0.3325,364.0498,3500.0328,18915.5155,0.0458,47.7424,0.5124,16.986,36.2444,5.3656,93.6782,85.5108,34.8081,44.5779
NYLON,0.4397,2202.0253,13290.6022,56976.5275,0.0445,24.5299,0.4315,13.6945,41.3732,2.3952,202.0887,161.2046,130.1029,113.2146
PVC,0.5434,651.1104,908.8611,1339.8679,0.0041,1.9578,0.4769,4.3996,14.6117,0.8595,164.3688,98.6969,155.9872,118.4732
PVC,2.0921,121.222,1328.2586,5018.7556,0.0169,36.805,0.6241,5.4199,23.8229,3.559,428.1514,451.1249,330.1621,255.3646
NYLON,0.4255,1021.8493,8418.5839,101875.9189,0.0791,94.9709,0.4235,14.7267,45.9505,2.4582,191.2572,144.1342,146.4325,86.102
PVC,0.4207,1392.4518,10540.9086,69775.3402,0.0559,52.6863,0.4636,16.2341,44.8362,3.2936,324.7156,253.3448,203.7002,151.0923
PVC,0.5647,147.4556,485.3438,4433.4207,0.0146,28.4145,0.6187,4.7953,26.9985,1.4181,130.0171,129.0618,90.0509,104.8603
PVC,2.1665,133.3779,370.834,4813.382,0.015,34.9043,0.6228,6.8163,23.8774,1.8441,532.8054,367.8749,301.5209,244.8907
NYLON,0.1033,1292.5273,4844.4245,8570.3791,0.0233,7.133,0.4293,13.5191,40.0693,3.6101,91.969,56.8436,89.3389,54.9564
NYLON,0.4351,955.006,21049.6064,102020.1806,0.08,104.5336,0.4423,14.5854,45.0157,1.7304,202.3586,205.0817,159.7088,130.9912
PVC,0.3282,94.3678,345.5397,2258.4701,0.0078,25.7185,0.6029,5.2766,17.7578,3.5184,64.7981,41.0814,124.3748,72.9977
NYLON,3.7666,578.5306,4259.9958,22751.2132,0.0537,40.4343,0.4072,14.7005,38.7471,2.7844,618.9493,507.9611,411.1338,345.1341
NYLON,5.7248,593.4659,3128.0629,34131.3597,0.1088,50.8526,0.4094,20.9325,46.7629,3.6174,928.8672,677.0356,590.3192,426.2647
NYLON,9.5247,327.2841,4087.1057,12656.3358,0.0282,41.012,0.502,8.2472,30.5144,1.5307,774.7592,569.6991,590.7351,418.605
NYLON,0.4894,1781.7076,25992.4952,94480.3451,0.0738,49.3315,0.4277,17.0045,43.5986,2.4386,281.006,219.43,182.0301,122.554
NYLON,6.3556,556.6726,3921.6482,12073.1527,0.0282,19.9325,0.4445,13.4859,28.5073,3.4084,686.5342,614.184,548.6193,420.6182
NYLON,0.2102,1303.0008,4578.9431,12157.532,0.0317,8.7775,0.4401,11.5676,40.7475,2.4221,102.7334,143.7457,76.6586,112.6913
PVC,1.7518,245.4309,8710.9121,17563.9157,0.0555,71.4952,0.4237,6.1646,18.6451,1.6106,472.3874,355.9169,323.5384,297.549
PVC,6.4772,1058.739,7056.87,27463.1266,0.0243,25.4815,0.4658,10.8584,32.2045,2.0461,865.2052,757.9026,577.6554,463.5813
NYLON,0.2806,183.093,1719.1737,3565.6548,0.0085,19.6797,0.4592,5.509,12.4875,1.321,37.9332,65.3151,6.0688,35.0207
PVC,0.4009,1054.2631,13658.071,83163.7647,0.0704,81.5737,0.4474,17.4272,44.8052,4.2616,315.3525,235.5524,226.1783,185.8645
NYLON,0.254,460.6484,6092.9892,20354.4842,0.0503,45.8477,0.3973,14.1859,37.8826,2.7113,104.5348,96.277,60.5199,42.3424
NYLON,7.5782,453.0352,4640.5696,26370.9275,0.0598,53.8556,0.4521,21.5191,43.2325,6.2541,762.3638,617.7874,528.7085,362.153
NYLON,9.4783,672.9638,5392.34,15790.5092,0.0396,24.4167,0.4904,10.6467,25.8433,2.9215,843.1643,628.7593,490.2369,413.197
PVC,0.3478,94.776,429.7035,5278.9836,0.0175,60.5077,0.5856,4.259,18.9639,1.6742,87.6156,71.0691,42.6068,23.6424
PVC,2.6707,1155.3056,4774.1147,43648.8427,0.0354,36.4392,0.4653,14.4894,37.1362,3.262,606.8001,550.2224,499.4441,367.2623
NYLON,0.5443,853.0941,2154.1512,9890.068,0.0211,11.587,0.4972,7.9009,26.7064,2.42,133.9909,86.2255,55.5775,0.0
NYLON,0.373,1103.1794,29049.0713,103963.1812,0.0825,84.0932,0.4783,17.9546,48.5476,2.0145,269.5973,213.8501,145.2893,106.2571
NYLON,5.3081,465.7749,2309.0143,3359.0309,0.0112,6.6524,0.3767,6.1821,16.1726,1.6943,622.618,521.8585,381.7488,354.044
NYLON,0.1209,1066.6384,16178.9455,73428.1979,0.0612,76.5127,0.4825,11.5248,38.0134,1.4392,126.6939,72.2994,49.0502,22.4922
PVC,0.5831,183.744,796.6381,6099.3609,0.0205,32.5342,0.5054,6.6139,24.1604,3.3412,158.5792,120.9452,161.2025,112.0639
PVC,0.1727,528.1031,7225.5841,19651.9824,0.064,33.5795,0.5257,10.7336,43.4434,2.304,153.6938,134.8636,114.9227,98.9668
PVC,5.3044,1044.04,3828.2039,35322.4211,0.0293,33.9993,0.4804,11.8093,33.0457,3.3957,774.7294,661.5426,567.0146,430.6447
NYLON,3.3128,2458.1263,19743.8283,29994.275,0.0717,11.959,0.3635,22.5744,49.1327,4.8794,756.2481,613.305,553.4663,377.9859
NYLON,3.2695,585.3466,7472.3082,19758.8066,0.0479,33.8451,0.4673,16.0345,36.9883,3.1611,563.4945,437.3826,339.4583,336.0838
PVC,1.9425,107.1841,287.2633,3982.3662,0.0133,39.649,0.6362,5.3824,22.389,3.9024,481.2613,396.4276,314.2028,229.9517
PVC,0.2474,126.1939,804.8109,5682.4158,0.0183,47.3778,0.555,5.4265,16.027,1.6296,86.9102,74.375,20.7126,156.1996
PVC,0.1303,108.5454,189.035,553.3214,0.0019,4.7985,0.7221,1.1846,6.0435,0.5695,63.8746,38.1979,0.0,34.6048
PVC,0.1251,1065.2441,6547.4336,39939.5418,0.0329,40.5059,0.4172,14.6738,36.8035,3.2415,184.5582,126.4881,113.6121,99.3149
PVC,0.4998,516.3844,3302.602,13887.7817,0.0485,26.5443,0.509,6.2003,30.0901,1.3202,167.0404,167.4418,129.8365,98.0347
NYLON,1.1958,2762.3477,55917.0422,96999.4161,0.0812,35.3337,0.3759,15.8033,45.9955,2.1476,513.137,501.6828,339.0429,264.0969
NYLON,0.5946,526.6399,2664.3763,16660.3595,0.0387,31.8897,0.4673,9.6105,20.5412,1.5957,157.4992,109.0769,96.6172,91.8183
NYLON,0.3119,2124.4302,8132.8326,14885.1369,0.0325,7.06,0.2901,11.7652,38.4621,1.3059,165.4393,161.122,102.47,98.1129
NYLON,5.8716,412.5185,1426.9707,6720.7377,0.0176,14.9636,0.5238,7.6942,28.4796,1.8315,644.2799,513.7931,370.2529,353.4565
NYLON,0.2706,461.2601,6495.0499,22604.8222,0.0602,50.1214,0.4642,16.5698,36.2924,4.6789,87.6033,70.9554,62.7038,21.2235
NYLON,3.6964,711.0075,5577.2319,35743.9465,0.0846,49.1658,0.419,16.9201,45.1616,4.0044,648.3969,533.4233,456.5863,303.1936
PVC,6.1366,85.45,289.9116,1257.5637,0.0038,14.637,0.6856,2.8194,9.9374,2.2571,676.1319,601.1852,437.6504,361.08
NYLON,0.4631,721.7621,5668.0989,33804.7364,0.0836,50.3022,0.4422,17.2332,45.3742,3.8268,205.0612,188.5054,164.869,114.0395
NYLON,4.3088,318.6078,3076.4604,7100.0617,0.0164,22.8252,0.5359,8.4251,25.5324,1.7278,539.7414,544.0232,340.0352,287.7364
PVC,0.1732,120.0631,425.0058,6466.1994,0.0206,49.8594,0.5554,8.1079,25.7683,1.7474,59.5072,44.8834,96.1601,76.2301
NYLON,0.1941,652.0405,7148.5465,26397.0816,0.0687,40.9784,0.4486,18.249,39.7997,5.1648,106.7538,124.2142,124.6229,101.5836
PVC,0.2229,125.0933,1138.515,5492.0759,0.0169,43.3847,0.6052,5.8464,22.8194,1.6756,75.5077,62.7351,150.9014,59.1213
NYLON,2.4306,957.0209,6675.5006,13913.3052,0.0337,15.9891,0.4591,11.8728,37.2687,2.8109,541.6207,385.6846,336.7085,242.6835
NYLON,1.2566,1134.2512,5818.6201,13712.1292,0.0366,12.1903,0.4861,15.2157,46.2249,2.5753,361.1442,372.3709,226.389,144.6132
PVC,0.141,158.3823,1902.5148,5680.8765,0.0187,34.8176,0.5953,5.6076,28.473,1.4275,0.0,0.0,45.4634,5.6837
PVC,2.6398,266.3026,2115.4314,21981.0352,0.0703,82.0013,0.5064,11.7039,46.6077,3.579,592.1524,542.7154,382.5432,278.9603
NYLON,0.1946,1874.2958,37075.8906,85615.7744,0.0657,43.586,0.4005,17.4587,49.1812,3.0863,186.1143,181.2193,142.0506,136.7056
NYLON,1.2694,2090.0584,17882.3786,133564.7162,0.1014,60.9489,0.3918,21.7431,55.4294,2.722,430.537,336.3826,279.0548,242.6963
NYLON,0.819,2131.1996,19832.4951,128983.8331,0.1055,59.4151,0.3867,21.7218,55.2897,2.6947,402.9681,361.249,299.4094,204.3939
NYLON,0.1333,1045.0941,4655.1004,22512.071,0.0495,22.0579,0.4241,11.4854,43.1775,2.3888,29.1911,55.9079,20.9352,43.2949
PVC,2.6937,187.3709,829.2328,6079.4597,0.0184,32.6228,0.5186,6.5413,24.5209,3.4167,573.7769,536.8782,399.8604,324.3561
NYLON,0.2362,967.3968,7958.3607,20112.2901,0.0407,19.5649,0.3763,10.8801,36.7246,1.8053,122.4431,87.9869,83.2728,68.9187
PVC,3.8086,258.6576,2077.7407,20757.5716,0.07,79.6757,0.5161,11.1921,45.6565,3.3343,753.1113,675.0106,464.881,323.1916
PVC,1.3702,169.9899,1922.9659,6246.8411,0.0206,36.5853,0.5752,5.6042,28.9449,1.4158,338.3743,310.4472,240.9539,150.7361
PVC,2.4108,1745.198,12966.4951,83021.936,0.0668,49.1889,0.3899,20.0911,48.079,5.3056,684.7859,573.878,437.6277,406.9862
PVC,0.4152,99.1846,497.0959,2696.0889,0.0085,26.9509,0.6216,3.4873,12.932,2.5012,170.3822,113.6143,124.4451,84.7958
PVC,0.1496,89.6146,523.9814,2242.0798,0.0072,25.0309,0.4788,2.0841,10.8462,0.711,63.3721,30.4552,53.8848,11.9172
PVC,2.8152,426.2641,14638.9715,19106.2314,0.0606,44.769,0.4161,3.0202,9.059,0.9997,629.2263,515.2141,392.9588,311.5275
NYLON,0.8226,357.9311,3160.5645,9960.4758,0.0237,30.1525,0.4306,7.9974,22.6165,1.856,206.8918,195.0682,146.4757,112.778
PVC,8.4213,126.3673,693.9406,7108.1077,0.0238,61.8995,0.6387,7.1697,31.0301,2.2171,768.0253,729.5783,573.8482,455.28
PVC,5.4144,1152.9083,8923.765,63228.2212,0.0535,57.8394,0.4526,16.8949,45.2365,3.4613,925.6091,731.259,607.7873,480.0747
PVC,0.3354,647.5114,915.8048,1285.1264,0.0041,1.9658,0.4855,4.6389,14.9173,0.8718,129.4988,135.6221,99.1058,50.0364
NYLON,0.1755,1739.842,58282.3741,119508.7061,0.0927,63.6502,0.3626,17.3174,46.1816,1.9029,235.0305,202.8908,162.0225,139.9193
NYLON,1.4155,1223.9178,5023.0328,11981.752,0.0327,9.1353,0.4985,11.3736,41.3418,2.562,379.1999,266.6842,268.3477,185.4742
NYLON,0.117,381.1265,1579.1064,7520.4923,0.0218,19.7746,0.5831,9.5729,28.8522,1.7843,0.0,0.0,0.0,0.0
NYLON,0.4372,353.3208,3276.542,7916.6783,0.0181,22.6274,0.4158,7.4903,18.1872,1.7404,46.0522,21.0191,41.6636,17.5233
PVC,0.9319,106.4375,548.0962,2684.4417,0.0089,24.79,0.458,5.3567,17.3063,1.0761,301.0189,234.4651,220.024,138.4116
PVC,0.4784,126.9422,592.9618,6135.5304,0.0185,48.4449,0.6313,9.5375,31.6279,2.4698,164.5291,179.7596,130.2368,88.6395
NYLON,0.1371,939.9165,46479.157,100928.5755,0.0801,108.2242,0.4427,14.1752,46.3711,2.0463,167.2984,129.7273,133.1667,48.377
PVC,1.8629,170.5571,580.6716,4147.381,0.0137,24.1598,0.5246,5.5882,19.1301,2.2495,396.0956,370.1562,304.2302,143.8799
NYLON,3.9722,295.6705,2438.208,11775.5873,0.0274,39.7206,0.4914,12.172,26.1179,3.2042,599.3763,396.1479,281.4325,254.6671
NYLON,0.4468,862.2372,2478.186,9886.8847,0.025,10.8299,0.4652,10.3831,35.194,2.1934,129.9531,132.8616,102.9015,118.4476
PVC,7.7854,182.3381,893.425,4770.2171,0.0176,28.3582,0.5487,5.7074,20.8931,2.3852,705.4937,654.5356,499.7879,399.7242
PVC,0.2347,214.0537,1652.6735,11154.3098,0.0358,54.1443,0.3362,4.5004,11.1606,1.3092,119.1551,132.8049,65.1503,88.2634
NYLON,0.8076,507.7469,6676.6729,22104.71,0.0518,42.8407,0.3938,8.8656,20.7464,1.5401,207.8458,161.2452,178.8547,156.5015
PVC,1.1412,3957.297,16060.7078,33105.0572,0.0273,9.1626,0.3708,13.544,35.445,2.7766,581.6687,479.682,371.7222,328.0166
NYLON,0.9827,974.522,15803.613,77511.7489,0.0609,78.0041,0.4546,15.2225,37.16,2.3352,271.4781,296.6506,222.2151,161.0344
NYLON,2.5759,346.2018,916.8446,2619.2846,0.0086,7.7745,0.4705,6.5329,14.2598,1.4443,428.1536,330.4075,284.3243,185.0191
PVC,0.2868,532.6958,3813.1413,6268.3607,0.0197,10.8246,0.5758,7.2055,25.5178,1.2305,119.9539,124.8213,90.9905,59.96
NYLON,2.0694,619.1752,3727.4823,23443.3447,0.0522,38.9657,0.4685,18.7618,43.9433,4.8949,454.9999,425.2951,316.6056,294.7741
PVC,1.1299,125.5704,743.5118,5473.0704,0.0187,44.7518,0.5253,5.2933,16.6788,1.5642,247.0308,234.3616,179.5225,138.3297
PVC,2.3787,106.9616,293.7201,3133.7891,0.0102,29.2515,0.5682,4.3446,16.2321,2.2967,469.0152,465.1377,382.0221,294.0592
PVC,2.655,1923.8633,10048.3024,48866.0512,0.0407,25.7978,0.3685,14.0307,35.9971,2.7833,730.7107,602.586,437.2521,304.145
PVC,0.4568,141.1507,942.1536,4603.6026,0.0144,28.7091,0.5214,7.0086,21.6225,1.9288,227.4657,192.566,157.2438,121.9988
PVC,0.9128,80.7966,323.1698,3979.0622,0.0132,52.4302,0.587,4.5169,16.2445,1.6868,261.7674,225.7082,184.5789,134.7429
PVC,5.7497,328.9688,19585.5109,28516.3285,0.0871,87.7909,0.329,6.7453,16.4525,1.5209,797.0713,616.7848,541.9687,461.2512
NYLON,0.3937,1683.9979,8895.7718,11800.6585,0.0263,6.956,0.4562,11.7628,35.8593,2.2547,239.7337,127.138,120.2019,140.6947
NYLON,0.1865,2246.6549,68875.4027,139141.0057,0.1128,64.0919,0.4106,20.721,55.2385,2.4123,343.1843,256.6191,224.3273,195.4723
PVC,3.1302,122.8236,554.0474,4501.1845,0.0148,35.8988,0.5723,5.0293,21.8049,1.4181,566.2236,404.9998,377.9898,295.6723
PVC,2.9106,215.7793,456.372,4301.8181,0.0146,22.443,0.5925,7.168,24.7539,4.5532,574.1875,484.0326,430.1081,335.4886
NYLON,0.1301,267.4553,1139.2573,7485.5616,0.0177,27.5681,0.4546,6.57,14.6362,1.5773,87.9891,0.0,21.8043,0.0
PVC,4.0473,135.0045,515.0203,3258.121,0.011,26.5224,0.6088,2.2033,11.4715,0.946,623.4085,534.1005,395.2173,357.4647
NYLON,0.5169,669.7506,5470.876,16526.4053,0.0386,26.4569,0.5065,10.4064,24.9834,3.0229,135.3508,152.3413,67.4493,93.0803
PVC,9.7182,127.3043,535.505,3756.9156,0.0124,28.7218,0.6249,5.786,19.4932,1.6222,829.2545,614.6233,493.3081,453.4441
PVC,0.1308,854.0641,46230.1512,54438.2738,0.1745,67.0442,0.4037,7.6211,16.2423,1.558,264.6677,279.4734,212.9463,198.1141
PVC,0.2523,138.3276,374.7838,3778.2151,0.0126,27.5666,0.6645,3.9987,22.7124,1.3506,72.6824,89.4891,46.1396,98.3436
NYLON,0.2554,1369.1974,16786.0491,31149.57,0.0706,22.3501,0.4294,15.2496,46.0194,2.1707,214.5351,159.0063,127.8547,116.4293
PVC,2.3182,90.4775,209.0622,1524.2464,0.0048,16.5261,0.5413,3.2751,10.2872,1.168,494.5995,417.2507,319.9617,230.1776
PVC,0.1784,1590.9516,34236.7387,96945.5772,0.0798,58.0102,0.4271,20.8354,52.1653,4.9151,283.2789,288.457,251.4705,188.5598
NYLON,3.0955,233.9822,1132.6142,3179.656,0.012,13.5289,0.5631,6.5958,19.2534,1.4842,522.8496,445.0059,404.1964,255.0093
PVC,0.1164,222.6586,1599.4024,10644.3023,0.0364,48.6834,0.3243,4.6104,10.8738,1.3567,105.9583,78.1065,55.0995,35.0225
PVC,6.2143,147.1949,403.6226,6251.272,0.0213,44.8845,0.5346,6.9429,25.6039,1.5866,719.0685,632.406,472.2096,334.6656
NYLON,1.1907,1204.9876,27739.2291,97199.6535,0.0828,82.9678,0.5109,16.9711,48.4731,2.1672,414.4853,316.2912,229.1146,213.0155
NYLON,0.5081,397.082,2861.5967,9853.1707,0.0247,24.9064,0.5687,10.8645,27.9981,3.8928,137.1566,209.9232,52.3589,75.6239
PVC,0.2847,1166.6874,11716.017,51372.0655,0.0426,41.3456,0.4857,14.6628,38.6323,3.7544,257.2192,149.7803,126.5842,105.8818
